time,close,spread
2025-03-05 07:30:00,1.06197,17
2025-03-05 07:31:00,1.06197,18
2025-03-05 07:32:00,1.06189,18
2025-03-05 07:33:00,1.06193,17
2025-03-05 07:34:00,1.06183,18
2025-03-05 07:35:00,1.06201,18
2025-03-05 07:36:00,1.062,19
2025-03-05 07:37:00,1.06211,17
2025-03-05 07:38:00,1.06224,16
2025-03-05 07:39:00,1.06219,17
2025-03-05 07:40:00,1.06232,16
2025-03-05 07:41:00,1.06214,16
2025-03-05 07:42:00,1.06212,17
2025-03-05 07:43:00,1.06209,18
2025-03-05 07:44:00,1.06215,18
2025-03-05 07:45:00,1.06223,18
2025-03-05 07:46:00,1.06239,17
2025-03-05 07:47:00,1.06241,17
2025-03-05 07:48:00,1.06244,17
2025-03-05 07:49:00,1.06241,16
2025-03-05 07:50:00,1.06245,17
2025-03-05 07:51:00,1.06258,16
2025-03-05 07:52:00,1.06258,16
2025-03-05 07:53:00,1.06267,16
2025-03-05 07:54:00,1.06279,16
2025-03-05 07:55:00,1.0629,16
2025-03-05 07:56:00,1.06295,18
2025-03-05 07:57:00,1.06298,17
2025-03-05 07:58:00,1.06307,18
2025-03-05 07:59:00,1.06305,18
2025-03-05 08:00:00,1.06313,17
2025-03-05 08:01:00,1.06307,16
2025-03-05 08:02:00,1.06337,17
2025-03-05 08:03:00,1.06319,17
2025-03-05 08:04:00,1.06307,17
2025-03-05 08:05:00,1.06312,17
2025-03-05 08:06:00,1.06315,17
2025-03-05 08:07:00,1.06325,18
2025-03-05 08:08:00,1.06347,17
2025-03-05 08:09:00,1.06334,16
2025-03-05 08:10:00,1.0635,16
2025-03-05 08:11:00,1.06351,16
2025-03-05 08:12:00,1.06362,17
2025-03-05 08:13:00,1.06365,16
2025-03-05 08:14:00,1.06375,16
2025-03-05 08:15:00,1.06363,17
2025-03-05 08:16:00,1.06364,17
2025-03-05 08:17:00,1.06371,17
2025-03-05 08:18:00,1.06374,16
2025-03-05 08:19:00,1.0636,16
2025-03-05 08:20:00,1.06324,17
2025-03-05 08:21:00,1.06325,16
2025-03-05 08:22:00,1.06317,17
2025-03-05 08:23:00,1.06292,17
2025-03-05 08:24:00,1.06293,16
2025-03-05 08:25:00,1.06271,17
2025-03-05 08:26:00,1.06284,16
2025-03-05 08:27:00,1.06265,16
2025-03-05 08:28:00,1.06251,16
2025-03-05 08:29:00,1.06256,16
2025-03-05 08:30:00,1.06258,18
2025-03-05 08:31:00,1.06269,18
2025-03-05 08:32:00,1.06276,16
2025-03-05 08:33:00,1.06268,17
2025-03-05 08:34:00,1.0628,18
2025-03-05 08:35:00,1.06301,18
2025-03-05 08:36:00,1.0630600000000001,18
2025-03-05 08:37:00,1.06319,16
2025-03-05 08:38:00,1.06319,16
2025-03-05 08:39:00,1.06322,17
2025-03-05 08:40:00,1.06314,17
2025-03-05 08:41:00,1.06304,16
2025-03-05 08:42:00,1.06324,16
2025-03-05 08:43:00,1.06295,18
2025-03-05 08:44:00,1.06284,16
2025-03-05 08:45:00,1.06279,17
2025-03-05 08:46:00,1.06269,17
2025-03-05 08:47:00,1.06261,18
2025-03-05 08:48:00,1.06259,16
2025-03-05 08:49:00,1.06243,17
2025-03-05 08:50:00,1.06239,16
2025-03-05 08:51:00,1.06243,19
2025-03-05 08:52:00,1.06243,18
2025-03-05 08:53:00,1.06264,18
2025-03-05 08:54:00,1.06278,18
2025-03-05 08:55:00,1.06292,18
2025-03-05 08:56:00,1.06284,19
2025-03-05 08:57:00,1.06332,16
2025-03-05 08:58:00,1.06311,16
2025-03-05 08:59:00,1.06314,17
2025-03-05 09:00:00,1.06349,16
2025-03-05 09:01:00,1.06398,16
2025-03-05 09:02:00,1.06397,16
2025-03-05 09:03:00,1.06394,16
2025-03-05 09:04:00,1.06412,17
2025-03-05 09:05:00,1.06426,16
2025-03-05 09:06:00,1.06386,16
2025-03-05 09:07:00,1.0635,17
2025-03-05 09:08:00,1.06322,16
2025-03-05 09:09:00,1.06328,16
2025-03-05 09:10:00,1.06308,16
2025-03-05 09:11:00,1.06318,16
2025-03-05 09:12:00,1.06328,16
2025-03-05 09:13:00,1.06337,16
2025-03-05 09:14:00,1.06313,16
2025-03-05 09:15:00,1.06299,16
2025-03-05 09:16:00,1.06308,17
2025-03-05 09:17:00,1.06314,17
2025-03-05 09:18:00,1.06314,18
2025-03-05 09:19:00,1.06325,16
2025-03-05 09:20:00,1.06339,16
2025-03-05 09:21:00,1.0638,16
2025-03-05 09:22:00,1.0641,17
2025-03-05 09:23:00,1.06389,16
2025-03-05 09:24:00,1.064,16
2025-03-05 09:25:00,1.06435,16
2025-03-05 09:26:00,1.06518,16
2025-03-05 09:27:00,1.06524,16
2025-03-05 09:28:00,1.06528,16
2025-03-05 09:29:00,1.06514,16
2025-03-05 09:30:00,1.06477,16
2025-03-05 09:31:00,1.06526,17
2025-03-05 09:32:00,1.06557,16
2025-03-05 09:33:00,1.0656,16
2025-03-05 09:34:00,1.0659,16
2025-03-05 09:35:00,1.06587,16
2025-03-05 09:36:00,1.06591,16
2025-03-05 09:37:00,1.06614,16
2025-03-05 09:38:00,1.06666,16
2025-03-05 09:39:00,1.06644,16
2025-03-05 09:40:00,1.06667,16
2025-03-05 09:41:00,1.06646,16
2025-03-05 09:42:00,1.06603,16
2025-03-05 09:43:00,1.06618,16
2025-03-05 09:44:00,1.06624,17
2025-03-05 09:45:00,1.06542,16
2025-03-05 09:46:00,1.06515,16
2025-03-05 09:47:00,1.06538,17
2025-03-05 09:48:00,1.06564,17
2025-03-05 09:49:00,1.06577,16
2025-03-05 09:50:00,1.06596,16
2025-03-05 09:51:00,1.06613,16
2025-03-05 09:52:00,1.06634,16
2025-03-05 09:53:00,1.06643,16
2025-03-05 09:54:00,1.06663,16
2025-03-05 09:55:00,1.06689,16
2025-03-05 09:56:00,1.06706,16
2025-03-05 09:57:00,1.06734,16
2025-03-05 09:58:00,1.0673,16
2025-03-05 09:59:00,1.06736,16
2025-03-05 10:00:00,1.06689,16
2025-03-05 10:01:00,1.06673,16
2025-03-05 10:02:00,1.06633,16
2025-03-05 10:03:00,1.06618,16
2025-03-05 10:04:00,1.06613,16
2025-03-05 10:05:00,1.06595,16
2025-03-05 10:06:00,1.06633,16
2025-03-05 10:07:00,1.067,16
2025-03-05 10:08:00,1.06685,16
2025-03-05 10:09:00,1.06712,16
2025-03-05 10:10:00,1.0675,16
2025-03-05 10:11:00,1.0675,16
2025-03-05 10:12:00,1.0677,16
2025-03-05 10:13:00,1.06775,17
2025-03-05 10:14:00,1.06812,16
2025-03-05 10:15:00,1.0682,16
2025-03-05 10:16:00,1.06818,17
2025-03-05 10:17:00,1.0682,17
2025-03-05 10:18:00,1.0683799999999999,16
2025-03-05 10:19:00,1.06867,16
2025-03-05 10:20:00,1.06853,16
2025-03-05 10:21:00,1.06845,16
2025-03-05 10:22:00,1.06851,17
2025-03-05 10:23:00,1.0684,18
2025-03-05 10:24:00,1.06855,16
2025-03-05 10:25:00,1.06814,18
2025-03-05 10:26:00,1.06869,17
2025-03-05 10:27:00,1.06849,16
2025-03-05 10:28:00,1.06849,16
2025-03-05 10:29:00,1.06869,16
2025-03-05 10:30:00,1.06816,16
2025-03-05 10:31:00,1.06813,16
2025-03-05 10:32:00,1.06806,16
2025-03-05 10:33:00,1.06768,16
2025-03-05 10:34:00,1.06755,16
2025-03-05 10:35:00,1.06753,16
2025-03-05 10:36:00,1.06736,16
2025-03-05 10:37:00,1.06754,16
2025-03-05 10:38:00,1.06758,16
2025-03-05 10:39:00,1.06808,17
2025-03-05 10:40:00,1.06814,16
2025-03-05 10:41:00,1.06816,16
2025-03-05 10:42:00,1.0686,16
2025-03-05 10:43:00,1.06874,16
2025-03-05 10:44:00,1.06888,16
2025-03-05 10:45:00,1.0694,16
2025-03-05 10:46:00,1.06904,16
2025-03-05 10:47:00,1.06893,16
2025-03-05 10:48:00,1.06883,16
2025-03-05 10:49:00,1.06901,16
2025-03-05 10:50:00,1.06903,17
2025-03-05 10:51:00,1.06934,18
2025-03-05 10:52:00,1.06939,16
2025-03-05 10:53:00,1.06936,16
2025-03-05 10:54:00,1.06966,16
2025-03-05 10:55:00,1.06982,16
2025-03-05 10:56:00,1.06946,17
2025-03-05 10:57:00,1.06931,16
2025-03-05 10:58:00,1.06933,16
2025-03-05 10:59:00,1.06969,17
2025-03-05 11:00:00,1.06995,17
2025-03-05 11:01:00,1.07005,16
2025-03-05 11:02:00,1.07029,16
2025-03-05 11:03:00,1.07112,16
2025-03-05 11:04:00,1.07098,16
2025-03-05 11:05:00,1.07033,16
2025-03-05 11:06:00,1.07018,16
2025-03-05 11:07:00,1.07003,16
2025-03-05 11:08:00,1.07018,16
2025-03-05 11:09:00,1.06988,16
2025-03-05 11:10:00,1.06985,16
2025-03-05 11:11:00,1.06963,16
2025-03-05 11:12:00,1.06976,16
2025-03-05 11:13:00,1.06958,16
2025-03-05 11:14:00,1.06978,16
2025-03-05 11:15:00,1.06998,16
2025-03-05 11:16:00,1.06983,16
2025-03-05 11:17:00,1.06963,16
2025-03-05 11:18:00,1.06999,16
2025-03-05 11:19:00,1.07031,17
2025-03-05 11:20:00,1.07049,16
2025-03-05 11:21:00,1.07063,16
2025-03-05 11:22:00,1.07068,16
2025-03-05 11:23:00,1.07057,16
2025-03-05 11:24:00,1.07073,16
2025-03-05 11:25:00,1.07104,17
2025-03-05 11:26:00,1.07108,17
2025-03-05 11:27:00,1.07094,17
2025-03-05 11:28:00,1.07106,16
2025-03-05 11:29:00,1.07115,18
2025-03-05 11:30:00,1.07134,16
2025-03-05 11:31:00,1.07174,16
2025-03-05 11:32:00,1.07201,16
2025-03-05 11:33:00,1.07153,16
2025-03-05 11:34:00,1.07176,16
2025-03-05 11:35:00,1.0713300000000001,16
2025-03-05 11:36:00,1.07118,17
2025-03-05 11:37:00,1.07136,16
2025-03-05 11:38:00,1.0711,16
2025-03-05 11:39:00,1.07099,17
2025-03-05 11:40:00,1.07108,16
2025-03-05 11:41:00,1.07122,16
2025-03-05 11:42:00,1.07094,16
2025-03-05 11:43:00,1.07093,17
2025-03-05 11:44:00,1.07092,17
2025-03-05 11:45:00,1.07069,16
2025-03-05 11:46:00,1.07074,16
2025-03-05 11:47:00,1.07079,16
2025-03-05 11:48:00,1.07063,16
2025-03-05 11:49:00,1.07078,16
2025-03-05 11:50:00,1.07098,16
2025-03-05 11:51:00,1.07099,16
2025-03-05 11:52:00,1.07131,17
2025-03-05 11:53:00,1.07155,16
2025-03-05 11:54:00,1.07158,16
2025-03-05 11:55:00,1.07161,16
2025-03-05 11:56:00,1.07163,16
2025-03-05 11:57:00,1.0714,18
2025-03-05 11:58:00,1.0712,16
2025-03-05 11:59:00,1.07108,17
2025-03-05 12:00:00,1.07135,16
2025-03-05 12:01:00,1.07118,16
2025-03-05 12:02:00,1.07078,17
2025-03-05 12:03:00,1.07065,16
2025-03-05 12:04:00,1.07068,16
2025-03-05 12:05:00,1.07079,16
2025-03-05 12:06:00,1.07053,16
2025-03-05 12:07:00,1.07043,17
2025-03-05 12:08:00,1.07065,17
2025-03-05 12:09:00,1.0704,16
2025-03-05 12:10:00,1.07,16
2025-03-05 12:11:00,1.06989,16
2025-03-05 12:12:00,1.07013,18
2025-03-05 12:13:00,1.07012,17
2025-03-05 12:14:00,1.07023,17
2025-03-05 12:15:00,1.0703,16
2025-03-05 12:16:00,1.07004,16
2025-03-05 12:17:00,1.07035,16
2025-03-05 12:18:00,1.0705,16
2025-03-05 12:19:00,1.0705,16
2025-03-05 12:20:00,1.07048,16
2025-03-05 12:21:00,1.0703,16
2025-03-05 12:22:00,1.06975,16
2025-03-05 12:23:00,1.06968,17
2025-03-05 12:24:00,1.06952,18
2025-03-05 12:25:00,1.06923,16
2025-03-05 12:26:00,1.06901,16
2025-03-05 12:27:00,1.06875,16
2025-03-05 12:28:00,1.06837,16
2025-03-05 12:29:00,1.06868,16
2025-03-05 12:30:00,1.0689899999999999,16
2025-03-05 12:31:00,1.06902,18
2025-03-05 12:32:00,1.06925,16
2025-03-05 12:33:00,1.06923,16
2025-03-05 12:34:00,1.06915,16
2025-03-05 12:35:00,1.06918,16
2025-03-05 12:36:00,1.06893,16
2025-03-05 12:37:00,1.06892,16
2025-03-05 12:38:00,1.06892,16
2025-03-05 12:39:00,1.06907,16
2025-03-05 12:40:00,1.06913,18
2025-03-05 12:41:00,1.06896,16
2025-03-05 12:42:00,1.06893,16
2025-03-05 12:43:00,1.06891,17
2025-03-05 12:44:00,1.06892,16
2025-03-05 12:45:00,1.0689899999999999,17
2025-03-05 12:46:00,1.06918,17
2025-03-05 12:47:00,1.06904,16
2025-03-05 12:48:00,1.06897,16
2025-03-05 12:49:00,1.06909,16
2025-03-05 12:50:00,1.06914,17
2025-03-05 12:51:00,1.06915,16
2025-03-05 12:52:00,1.06919,16
2025-03-05 12:53:00,1.06913,18
2025-03-05 12:54:00,1.06929,16
2025-03-05 12:55:00,1.06913,16
2025-03-05 12:56:00,1.06932,16
2025-03-05 12:57:00,1.06937,16
2025-03-05 12:58:00,1.06942,17
2025-03-05 12:59:00,1.06963,16
2025-03-05 13:00:00,1.06965,16
2025-03-05 13:01:00,1.06961,16
2025-03-05 13:02:00,1.06956,16
2025-03-05 13:03:00,1.06938,17
2025-03-05 13:04:00,1.06922,17
2025-03-05 13:05:00,1.0688900000000001,16
2025-03-05 13:06:00,1.069,16
2025-03-05 13:07:00,1.0685,16
2025-03-05 13:08:00,1.06837,17
2025-03-05 13:09:00,1.06832,16
2025-03-05 13:10:00,1.06845,16
2025-03-05 13:11:00,1.06854,16
2025-03-05 13:12:00,1.06833,16
2025-03-05 13:13:00,1.06855,17
2025-03-05 13:14:00,1.06844,18
2025-03-05 13:15:00,1.06823,16
2025-03-05 13:16:00,1.06832,16
2025-03-05 13:17:00,1.0684,17
2025-03-05 13:18:00,1.06852,16
2025-03-05 13:19:00,1.06885,16
2025-03-05 13:20:00,1.06853,16
2025-03-05 13:21:00,1.06859,17
2025-03-05 13:22:00,1.06823,17
2025-03-05 13:23:00,1.06792,17
2025-03-05 13:24:00,1.06762,16
2025-03-05 13:25:00,1.06765,18
2025-03-05 13:26:00,1.0677699999999999,17
2025-03-05 13:27:00,1.06796,17
2025-03-05 13:28:00,1.06798,18
2025-03-05 13:29:00,1.06797,17
2025-03-05 13:30:00,1.06788,16
2025-03-05 13:31:00,1.06788,17
2025-03-05 13:32:00,1.06793,17
2025-03-05 13:33:00,1.06788,17
2025-03-05 13:34:00,1.06775,17
2025-03-05 13:35:00,1.06776,16
2025-03-05 13:36:00,1.06808,16
2025-03-05 13:37:00,1.0681,16
2025-03-05 13:38:00,1.06813,16
2025-03-05 13:39:00,1.06828,18
2025-03-05 13:40:00,1.06854,16
2025-03-05 13:41:00,1.06844,16
2025-03-05 13:42:00,1.06835,16
2025-03-05 13:43:00,1.06834,16
2025-03-05 13:44:00,1.06809,16
2025-03-05 13:45:00,1.06807,16
2025-03-05 13:46:00,1.068,17
2025-03-05 13:47:00,1.06793,16
2025-03-05 13:48:00,1.06798,16
2025-03-05 13:49:00,1.06787,17
2025-03-05 13:50:00,1.06768,16
2025-03-05 13:51:00,1.06769,16
2025-03-05 13:52:00,1.0679400000000001,16
2025-03-05 13:53:00,1.06814,16
2025-03-05 13:54:00,1.06823,16
2025-03-05 13:55:00,1.0679400000000001,17
2025-03-05 13:56:00,1.06798,16
2025-03-05 13:57:00,1.06762,16
2025-03-05 13:58:00,1.06778,16
2025-03-05 13:59:00,1.06778,16
2025-03-05 14:00:00,1.06803,16
2025-03-05 14:01:00,1.06828,17
2025-03-05 14:02:00,1.06894,16
2025-03-05 14:03:00,1.06863,16
2025-03-05 14:04:00,1.06842,16
2025-03-05 14:05:00,1.06862,17
2025-03-05 14:06:00,1.06888,17
2025-03-05 14:07:00,1.06925,16
2025-03-05 14:08:00,1.0693,16
2025-03-05 14:09:00,1.0693,16
2025-03-05 14:10:00,1.06928,16
2025-03-05 14:11:00,1.06951,16
2025-03-05 14:12:00,1.06952,16
2025-03-05 14:13:00,1.06957,18
2025-03-05 14:14:00,1.0695999999999999,17
2025-03-05 14:15:00,1.06958,17
2025-03-05 14:16:00,1.06923,16
2025-03-05 14:17:00,1.06953,16
2025-03-05 14:18:00,1.06932,16
2025-03-05 14:19:00,1.06934,16
2025-03-05 14:20:00,1.06956,16
2025-03-05 14:21:00,1.06942,16
2025-03-05 14:22:00,1.06964,17
2025-03-05 14:23:00,1.0698,16
2025-03-05 14:24:00,1.06979,16
2025-03-05 14:25:00,1.06987,16
2025-03-05 14:26:00,1.06993,16
2025-03-05 14:27:00,1.06998,16
2025-03-05 14:28:00,1.06993,16
2025-03-05 14:29:00,1.07022,16
2025-03-05 14:30:00,1.07015,18
2025-03-05 14:31:00,1.07017,16
2025-03-05 14:32:00,1.07031,16
2025-03-05 14:33:00,1.0706,16
2025-03-05 14:34:00,1.07033,16
2025-03-05 14:35:00,1.07028,16
2025-03-05 14:36:00,1.07035,16
2025-03-05 14:37:00,1.07064,16
2025-03-05 14:38:00,1.07077,16
2025-03-05 14:39:00,1.07086,16
2025-03-05 14:40:00,1.07073,16
2025-03-05 14:41:00,1.07094,16
2025-03-05 14:42:00,1.0711,16
2025-03-05 14:43:00,1.07113,16
2025-03-05 14:44:00,1.07119,16
2025-03-05 14:45:00,1.07113,17
2025-03-05 14:46:00,1.07079,16
2025-03-05 14:47:00,1.07061,16
2025-03-05 14:48:00,1.07028,16
2025-03-05 14:49:00,1.07004,17
2025-03-05 14:50:00,1.06978,16
2025-03-05 14:51:00,1.06978,16
2025-03-05 14:52:00,1.06978,16
2025-03-05 14:53:00,1.06987,17
2025-03-05 14:54:00,1.06989,16
2025-03-05 14:55:00,1.06964,16
2025-03-05 14:56:00,1.06973,16
2025-03-05 14:57:00,1.06945,16
2025-03-05 14:58:00,1.06935,16
2025-03-05 14:59:00,1.06948,16
2025-03-05 15:00:00,1.06943,16
2025-03-05 15:01:00,1.06946,16
2025-03-05 15:02:00,1.06962,16
2025-03-05 15:03:00,1.06902,16
2025-03-05 15:04:00,1.06946,16
2025-03-05 15:05:00,1.06933,16
2025-03-05 15:06:00,1.06931,16
2025-03-05 15:07:00,1.06914,16
2025-03-05 15:08:00,1.06931,16
2025-03-05 15:09:00,1.06931,16
2025-03-05 15:10:00,1.06952,16
2025-03-05 15:11:00,1.06967,16
2025-03-05 15:12:00,1.06907,16
2025-03-05 15:13:00,1.06924,16
2025-03-05 15:14:00,1.06891,18
2025-03-05 15:15:00,1.0704,16
2025-03-05 15:16:00,1.07043,16
2025-03-05 15:17:00,1.07067,16
2025-03-05 15:18:00,1.07022,17
2025-03-05 15:19:00,1.06983,16
2025-03-05 15:20:00,1.07013,16
2025-03-05 15:21:00,1.07004,16
2025-03-05 15:22:00,1.07017,16
2025-03-05 15:23:00,1.07024,16
2025-03-05 15:24:00,1.07004,16
2025-03-05 15:25:00,1.07014,16
2025-03-05 15:26:00,1.07031,17
2025-03-05 15:27:00,1.07063,16
2025-03-05 15:28:00,1.07076,16
2025-03-05 15:29:00,1.07059,16
2025-03-05 15:30:00,1.07061,16
2025-03-05 15:31:00,1.07162,16
2025-03-05 15:32:00,1.07154,16
2025-03-05 15:33:00,1.07151,16
2025-03-05 15:34:00,1.07134,17
2025-03-05 15:35:00,1.07121,16
2025-03-05 15:36:00,1.07116,16
2025-03-05 15:37:00,1.07127,16
2025-03-05 15:38:00,1.07124,16
2025-03-05 15:39:00,1.07127,16
2025-03-05 15:40:00,1.07112,16
2025-03-05 15:41:00,1.07085,16
2025-03-05 15:42:00,1.07058,16
2025-03-05 15:43:00,1.07046,16
2025-03-05 15:44:00,1.07045,16
2025-03-05 15:45:00,1.0707,16
2025-03-05 15:46:00,1.07102,16
2025-03-05 15:47:00,1.07113,17
2025-03-05 15:48:00,1.07136,16
2025-03-05 15:49:00,1.07207,16
2025-03-05 15:50:00,1.0717,16
2025-03-05 15:51:00,1.0716,16
2025-03-05 15:52:00,1.07124,16
2025-03-05 15:53:00,1.07139,16
2025-03-05 15:54:00,1.07192,16
2025-03-05 15:55:00,1.07156,16
2025-03-05 15:56:00,1.07155,16
2025-03-05 15:57:00,1.07176,16
2025-03-05 15:58:00,1.07164,16
2025-03-05 15:59:00,1.07148,17
2025-03-05 16:00:00,1.07137,16
2025-03-05 16:01:00,1.07152,16
2025-03-05 16:02:00,1.07148,16
2025-03-05 16:03:00,1.07153,16
2025-03-05 16:04:00,1.07208,16
2025-03-05 16:05:00,1.07361,16
2025-03-05 16:06:00,1.07356,16
2025-03-05 16:07:00,1.07374,16
2025-03-05 16:08:00,1.07332,16
2025-03-05 16:09:00,1.07313,16
2025-03-05 16:10:00,1.07351,16
2025-03-05 16:11:00,1.07348,16
2025-03-05 16:12:00,1.07343,16
2025-03-05 16:13:00,1.07338,16
2025-03-05 16:14:00,1.07347,16
2025-03-05 16:15:00,1.07291,16
2025-03-05 16:16:00,1.07212,16
2025-03-05 16:17:00,1.07228,16
2025-03-05 16:18:00,1.07222,16
2025-03-05 16:19:00,1.07273,17
2025-03-05 16:20:00,1.07253,16
2025-03-05 16:21:00,1.07282,16
2025-03-05 16:22:00,1.07283,16
2025-03-05 16:23:00,1.07301,16
2025-03-05 16:24:00,1.07323,16
2025-03-05 16:25:00,1.07355,17
2025-03-05 16:26:00,1.07363,16
2025-03-05 16:27:00,1.07406,16
2025-03-05 16:28:00,1.07418,16
2025-03-05 16:29:00,1.0749900000000001,16
2025-03-05 16:30:00,1.07496,16
2025-03-05 16:31:00,1.07542,16
2025-03-05 16:32:00,1.07542,16
2025-03-05 16:33:00,1.07584,16
2025-03-05 16:34:00,1.07564,16
2025-03-05 16:35:00,1.07614,16
2025-03-05 16:36:00,1.07533,16
2025-03-05 16:37:00,1.07574,16
2025-03-05 16:38:00,1.07557,16
2025-03-05 16:39:00,1.07587,16
2025-03-05 16:40:00,1.0768,16
2025-03-05 16:41:00,1.07729,16
2025-03-05 16:42:00,1.07687,16
2025-03-05 16:43:00,1.07644,16
2025-03-05 16:44:00,1.07611,16
2025-03-05 16:45:00,1.07622,16
2025-03-05 16:46:00,1.07648,16
2025-03-05 16:47:00,1.07629,16
2025-03-05 16:48:00,1.07614,16
2025-03-05 16:49:00,1.07599,16
2025-03-05 16:50:00,1.07675,16
2025-03-05 16:51:00,1.07687,16
2025-03-05 16:52:00,1.07679,16
2025-03-05 16:53:00,1.0769,16
2025-03-05 16:54:00,1.07662,16
2025-03-05 16:55:00,1.07648,16
2025-03-05 16:56:00,1.07622,16
2025-03-05 16:57:00,1.07622,16
2025-03-05 16:58:00,1.07613,16
2025-03-05 16:59:00,1.07678,16
2025-03-05 17:00:00,1.07561,16
2025-03-05 17:01:00,1.07567,16
2025-03-05 17:02:00,1.07554,16
2025-03-05 17:03:00,1.07541,16
2025-03-05 17:04:00,1.07574,16
2025-03-05 17:05:00,1.07575,16
2025-03-05 17:06:00,1.07635,16
2025-03-05 17:07:00,1.07632,16
2025-03-05 17:08:00,1.0761,16
2025-03-05 17:09:00,1.07593,16
2025-03-05 17:10:00,1.07548,16
2025-03-05 17:11:00,1.07501,17
2025-03-05 17:12:00,1.07456,16
2025-03-05 17:13:00,1.07447,16
2025-03-05 17:14:00,1.07417,16
2025-03-05 17:15:00,1.07464,16
2025-03-05 17:16:00,1.07514,16
2025-03-05 17:17:00,1.07511,16
2025-03-05 17:18:00,1.0754299999999999,16
2025-03-05 17:19:00,1.0754299999999999,16
2025-03-05 17:20:00,1.07528,16
2025-03-05 17:21:00,1.07477,16
2025-03-05 17:22:00,1.07513,16
2025-03-05 17:23:00,1.07497,16
2025-03-05 17:24:00,1.07426,16
2025-03-05 17:25:00,1.07404,16
2025-03-05 17:26:00,1.07432,16
2025-03-05 17:27:00,1.07477,16
2025-03-05 17:28:00,1.07498,16
2025-03-05 17:29:00,1.07534,16
2025-03-05 17:30:00,1.07546,16
2025-03-05 17:31:00,1.07552,16
2025-03-05 17:32:00,1.07549,16
2025-03-05 17:33:00,1.07483,16
2025-03-05 17:34:00,1.07492,16
2025-03-05 17:35:00,1.07548,16
2025-03-05 17:36:00,1.07539,16
2025-03-05 17:37:00,1.07588,17
2025-03-05 17:38:00,1.07592,16
2025-03-05 17:39:00,1.07577,16
2025-03-05 17:40:00,1.07561,16
2025-03-05 17:41:00,1.07551,16
2025-03-05 17:42:00,1.07537,16
2025-03-05 17:43:00,1.07549,17
2025-03-05 17:44:00,1.07547,16
2025-03-05 17:45:00,1.07542,16
2025-03-05 17:46:00,1.07532,16
2025-03-05 17:47:00,1.07572,16
2025-03-05 17:48:00,1.07602,16
2025-03-05 17:49:00,1.07552,16
2025-03-05 17:50:00,1.07593,16
2025-03-05 17:51:00,1.07671,16
2025-03-05 17:52:00,1.07663,16
2025-03-05 17:53:00,1.07601,16
2025-03-05 17:54:00,1.07581,16
2025-03-05 17:55:00,1.07587,16
2025-03-05 17:56:00,1.07576,16
2025-03-05 17:57:00,1.07622,16
2025-03-05 17:58:00,1.07632,16
2025-03-05 17:59:00,1.07642,16
2025-03-05 18:00:00,1.07618,17
2025-03-05 18:01:00,1.07642,16
2025-03-05 18:02:00,1.07615,17
2025-03-05 18:03:00,1.0766499999999999,17
2025-03-05 18:04:00,1.07754,16
2025-03-05 18:05:00,1.07746,16
2025-03-05 18:06:00,1.07748,16
2025-03-05 18:07:00,1.07757,16
2025-03-05 18:08:00,1.07761,17
2025-03-05 18:09:00,1.07837,16
2025-03-05 18:10:00,1.0777,16
2025-03-05 18:11:00,1.07756,17
2025-03-05 18:12:00,1.07728,16
2025-03-05 18:13:00,1.07781,16
2025-03-05 18:14:00,1.07774,16
2025-03-05 18:15:00,1.07794,16
2025-03-05 18:16:00,1.07743,16
2025-03-05 18:17:00,1.07737,16
2025-03-05 18:18:00,1.0774,16
2025-03-05 18:19:00,1.077,16
2025-03-05 18:20:00,1.07693,17
2025-03-05 18:21:00,1.07703,16
2025-03-05 18:22:00,1.07706,16
2025-03-05 18:23:00,1.0772,16
2025-03-05 18:24:00,1.07737,16
2025-03-05 18:25:00,1.07729,16
2025-03-05 18:26:00,1.07702,16
2025-03-05 18:27:00,1.07694,16
2025-03-05 18:28:00,1.07718,16
2025-03-05 18:29:00,1.07703,16
2025-03-05 18:30:00,1.07687,18
2025-03-05 18:31:00,1.07682,16
2025-03-05 18:32:00,1.07651,17
2025-03-05 18:33:00,1.07658,17
2025-03-05 18:34:00,1.07623,19
2025-03-05 18:35:00,1.0763,16
2025-03-05 18:36:00,1.07634,16
2025-03-05 18:37:00,1.07661,16
2025-03-05 18:38:00,1.07704,16
2025-03-05 18:39:00,1.07696,16
2025-03-05 18:40:00,1.07693,16
2025-03-05 18:41:00,1.0772,16
2025-03-05 18:42:00,1.07673,16
2025-03-05 18:43:00,1.07657,17
2025-03-05 18:44:00,1.07657,16
2025-03-05 18:45:00,1.0765500000000001,16
2025-03-05 18:46:00,1.07648,16
2025-03-05 18:47:00,1.07678,17
2025-03-05 18:48:00,1.07702,16
2025-03-05 18:49:00,1.07677,18
2025-03-05 18:50:00,1.07674,16
2025-03-05 18:51:00,1.07659,16
2025-03-05 18:52:00,1.07661,16
2025-03-05 18:53:00,1.07663,16
2025-03-05 18:54:00,1.07714,16
2025-03-05 18:55:00,1.07702,17
2025-03-05 18:56:00,1.07717,16
2025-03-05 18:57:00,1.07642,16
2025-03-05 18:58:00,1.07635,16
2025-03-05 18:59:00,1.07661,16
2025-03-05 19:00:00,1.07632,17
2025-03-05 19:01:00,1.0765,16
2025-03-05 19:02:00,1.07691,16
2025-03-05 19:03:00,1.07713,16
2025-03-05 19:04:00,1.07723,16
2025-03-05 19:05:00,1.07733,17
2025-03-05 19:06:00,1.07706,17
